order_date,route_no,from_stop,to_stop,departure_time,travel_date,passengers_booked_index
5/4/2016 0:00,63912,2655,2790,11:00:00,5/4/2016 0:00,3.85695
5/4/2016 0:00,63916,2790,2655,11:00:00,3/5/2016 0:00,1.28547
4/4/2016 0:00,9288,2655,2790,18:30:00,13-04-2016 00:00,0.6426
7/4/2016 0:00,8192,2655,2790,19:00:00,8/4/2016 0:00,1.92834
7/4/2016 0:00,63912,2655,2790,11:00:00,10/4/2016 0:00,0.6426
8/4/2016 0:00,63912,2655,2790,11:00:00,27-04-2016 00:00,1.92834
8/4/2016 0:00,63912,2655,2790,11:00:00,23-04-2016 00:00,1.28547
8/4/2016 0:00,63912,2655,2790,11:00:00,10/4/2016 0:00,0.6426
8/4/2016 0:00,63916,2790,2655,11:00:00,13-04-2016 00:00,1.28547
9/4/2016 0:00,63916,2790,2655,11:00:00,10/4/2016 0:00,1.28547
6/4/2016 0:00,63916,2790,2655,11:00:00,10/4/2016 0:00,0.6426
10/4/2016 0:00,63916,2790,2655,11:00:00,23-04-2016 00:00,1.28547
7/4/2016 0:00,63916,2790,2655,11:00:00,11/4/2016 0:00,0.6426
8/4/2016 0:00,63916,2790,2655,11:00:00,11/4/2016 0:00,0.6426
10/4/2016 0:00,63912,2655,2790,11:00:00,27-04-2016 00:00,0.6426
12/4/2016 0:00,9288,2655,2790,18:30:00,3/5/2016 0:00,0.6426
12/4/2016 0:00,63916,2790,2655,11:00:00,19-04-2016 00:00,1.28547
11/4/2016 0:00,8192,2655,2790,19:00:00,22-04-2016 00:00,0.6426
11/4/2016 0:00,63916,2790,2655,11:00:00,24-04-2016 00:00,0.6426
13-04-2016 00:00,9288,2655,2790,18:30:00,27-04-2016 00:00,0.6426
19-04-2016 00:00,63916,2790,2655,11:00:00,26-04-2016 00:00,0.6426
15-04-2016 00:00,9288,2655,2790,18:30:00,3/5/2016 0:00,0.6426
15-04-2016 00:00,8192,2655,2790,19:00:00,29-04-2016 00:00,1.28547
16-04-2016 00:00,63916,2790,2655,11:00:00,20-04-2016 00:00,0.6426
17-04-2016 00:00,63912,2655,2790,11:00:00,23-04-2016 00:00,0.6426
17-04-2016 00:00,63912,2655,2790,11:00:00,18-04-2016 00:00,1.28547
17-04-2016 00:00,63916,2790,2655,11:00:00,17-04-2016 00:00,2.57121
17-04-2016 00:00,8192,2655,2790,19:00:00,22-04-2016 00:00,1.92834
19-04-2016 00:00,63916,2790,2655,11:00:00,25-04-2016 00:00,0.6426
22-04-2016 00:00,63912,2655,2790,11:00:00,1/5/2016 0:00,0.6426
18-04-2016 00:00,63912,2655,2790,11:00:00,18-04-2016 00:00,1.92834
18-04-2016 00:00,9288,2655,2790,18:30:00,20-04-2016 00:00,3.21408
21-04-2016 00:00,63912,2655,2790,11:00:00,22-05-2016 00:00,1.28547
19-04-2016 00:00,63912,2655,2790,11:00:00,20-04-2016 00:00,2.57121
19-04-2016 00:00,63916,2790,2655,11:00:00,20-04-2016 00:00,1.92834
24-04-2016 00:00,63916,2790,2655,11:00:00,22-05-2016 00:00,0.6426
22-04-2016 00:00,63912,2655,2790,11:00:00,26-04-2016 00:00,1.92834
23-04-2016 00:00,63916,2790,2655,11:00:00,27-04-2016 00:00,1.92834
23-04-2016 00:00,9288,2655,2790,18:30:00,27-04-2016 00:00,3.21408
24-04-2016 00:00,63912,2655,2790,11:00:00,13-05-2016 00:00,0.6426
24-04-2016 00:00,63916,2790,2655,11:00:00,2/5/2016 0:00,1.28547
24-04-2016 00:00,63912,2655,2790,11:00:00,24-04-2016 00:00,1.28547
25-04-2016 00:00,63912,2655,2790,11:00:00,26-04-2016 00:00,2.57121
24-04-2016 00:00,63912,2655,2790,11:00:00,26-04-2016 00:00,1.28547
27-04-2016 00:00,63912,2655,2790,11:00:00,6/5/2016 0:00,0.6426
27-04-2016 00:00,63912,2655,2790,11:00:00,7/5/2016 0:00,0.6426
27-04-2016 00:00,9288,2655,2790,18:30:00,3/5/2016 0:00,0.6426
28-04-2016 00:00,63916,2790,2655,11:00:00,30-04-2016 00:00,0.6426
28-04-2016 00:00,8192,2655,2790,19:00:00,12/5/2016 0:00,0.6426
30-04-2016 00:00,63912,2655,2790,11:00:00,13-05-2016 00:00,1.28547
30-04-2016 00:00,63916,2790,2655,11:00:00,13-05-2016 00:00,1.28547
30-04-2016 00:00,8192,2655,2790,19:00:00,12/5/2016 0:00,2.57121
30-04-2016 00:00,8192,2655,2790,19:00:00,26-05-2016 00:00,1.28547
2/5/2016 0:00,8192,2655,2790,19:00:00,19-05-2016 00:00,2.57121
2/5/2016 0:00,63912,2655,2790,11:00:00,14-05-2016 00:00,0.6426
4/5/2016 0:00,63912,2655,2790,11:00:00,8/5/2016 0:00,0.6426
4/5/2016 0:00,63912,2655,2790,11:00:00,13-05-2016 00:00,0.6426
5/5/2016 0:00,63912,2655,2790,11:00:00,7/5/2016 0:00,0.6426
5/5/2016 0:00,63912,2655,2790,11:00:00,13-05-2016 00:00,0.6426
6/5/2016 0:00,63912,2655,2790,11:00:00,13-05-2016 00:00,1.28547
5/5/2016 0:00,63916,2790,2655,11:00:00,24-05-2016 00:00,0.6426
8/5/2016 0:00,8192,2655,2790,19:00:00,3/6/2016 0:00,0.6426
8/5/2016 0:00,63916,2790,2655,11:00:00,20-06-2016 00:00,0.6426
6/5/2016 0:00,63916,2790,2655,11:00:00,22-05-2016 00:00,0.6426
8/5/2016 0:00,63912,2655,2790,11:00:00,20-05-2016 00:00,0.6426
8/5/2016 0:00,63916,2790,2655,11:00:00,29-05-2016 00:00,0.6426
8/5/2016 0:00,63916,2790,2655,11:00:00,8/5/2016 0:00,1.92834
9/5/2016 0:00,63916,2790,2655,11:00:00,10/5/2016 0:00,3.21408
9/5/2016 0:00,63912,2655,2790,11:00:00,13-05-2016 00:00,1.92834
10/5/2016 0:00,8192,2655,2790,19:00:00,12/5/2016 0:00,3.21408
10/5/2016 0:00,63912,2655,2790,11:00:00,27-05-2016 00:00,0.6426
10/5/2016 0:00,63916,2790,2655,11:00:00,13-05-2016 00:00,0.6426
12/5/2016 0:00,63912,2655,2790,11:00:00,17-05-2016 00:00,0.6426
13-05-2016 00:00,63916,2790,2655,11:00:00,17-05-2016 00:00,1.28547
13-05-2016 00:00,63916,2790,2655,11:00:00,23-05-2016 00:00,0.6426
13-05-2016 00:00,63912,2655,2790,11:00:00,16-05-2016 00:00,2.57121
14-05-2016 00:00,63916,2790,2655,11:00:00,15-05-2016 00:00,3.21408
15-05-2016 00:00,63912,2655,2790,11:00:00,21-05-2016 00:00,3.21408
16-05-2016 00:00,63916,2790,2655,11:00:00,23-05-2016 00:00,1.28547
16-05-2016 00:00,63916,2790,2655,11:00:00,30-05-2016 00:00,0.6426
16-05-2016 00:00,63912,2655,2790,11:00:00,17-05-2016 00:00,1.92834
23-05-2016 00:00,63912,2655,2790,11:00:00,26-06-2016 00:00,1.28547
17-05-2016 00:00,63912,2655,2790,11:00:00,5/6/2016 0:00,1.28547
20-05-2016 00:00,63916,2790,2655,11:00:00,28-05-2016 00:00,0.6426
20-05-2016 00:00,190808,8370,2655,12:00:00,14-06-2016 00:00,1.28547
21-05-2016 00:00,63912,2655,2790,11:00:00,4/6/2016 0:00,1.92834
21-05-2016 00:00,63916,2790,2655,11:00:00,30-05-2016 00:00,0.6426
21-05-2016 00:00,8192,2655,2790,19:00:00,3/6/2016 0:00,0.6426
21-05-2016 00:00,190716,2655,8370,10:15:00,4/6/2016 0:00,1.28547
22-05-2016 00:00,8192,2655,2790,19:00:00,3/6/2016 0:00,1.28547
24-05-2016 00:00,63916,2790,2655,11:00:00,30-05-2016 00:00,2.57121
24-05-2016 00:00,8192,2655,2790,19:00:00,17-06-2016 00:00,1.28547
24-05-2016 00:00,190808,8370,2655,12:00:00,13-06-2016 00:00,1.28547
25-05-2016 00:00,63912,2655,2790,11:00:00,28-05-2016 00:00,2.57121
13-05-2016 00:00,9288,2655,2790,18:30:00,17-05-2016 00:00,2.57121
14-05-2016 00:00,63912,2655,2790,11:00:00,15-05-2016 00:00,1.92834
15-05-2016 00:00,8192,2655,2790,19:00:00,26-05-2016 00:00,0.6426
16-05-2016 00:00,63912,2655,2790,11:00:00,20-05-2016 00:00,0.6426
17-05-2016 00:00,8192,2655,2790,19:00:00,26-05-2016 00:00,1.28547
17-05-2016 00:00,63912,2655,2790,11:00:00,27-05-2016 00:00,0.6426
17-05-2016 00:00,63916,2790,2655,11:00:00,23-05-2016 00:00,0.6426
17-05-2016 00:00,63912,2655,2790,11:00:00,21-05-2016 00:00,0.6426
18-05-2016 00:00,63916,2790,2655,11:00:00,20-05-2016 00:00,1.28547
19-05-2016 00:00,63916,2790,2655,11:00:00,4/6/2016 0:00,0.6426
20-05-2016 00:00,190808,8370,2655,12:00:00,19-06-2016 00:00,0.6426
23-05-2016 00:00,190716,2655,8370,10:15:00,26-06-2016 00:00,0.6426
21-05-2016 00:00,190808,8370,2655,12:00:00,7/6/2016 0:00,0.6426
22-05-2016 00:00,190808,8370,2655,12:00:00,12/6/2016 0:00,1.28547
24-05-2016 00:00,190716,2655,8370,10:15:00,5/6/2016 0:00,0.6426
24-05-2016 00:00,190808,8370,2655,12:00:00,18-06-2016 00:00,0.6426
24-05-2016 00:00,63916,2790,2655,11:00:00,7/6/2016 0:00,0.6426
24-05-2016 00:00,63912,2655,2790,11:00:00,26-06-2016 00:00,0.6426
25-05-2016 00:00,190808,8370,2655,12:00:00,14-06-2016 00:00,1.28547
25-05-2016 00:00,63916,2790,2655,11:00:00,21-06-2016 00:00,0.6426
25-05-2016 00:00,190808,8370,2655,12:00:00,21-06-2016 00:00,0.6426
26-05-2016 00:00,190808,8370,2655,12:00:00,13-06-2016 00:00,3.21408
26-05-2016 00:00,8192,2655,2790,19:00:00,26-05-2016 00:00,4.49982
26-05-2016 00:00,63916,2790,2655,11:00:00,27-05-2016 00:00,1.28547
26-05-2016 00:00,63916,2790,2655,11:00:00,28-05-2016 00:00,1.28547
26-05-2016 00:00,63912,2655,2790,11:00:00,28-05-2016 00:00,3.21408
26-05-2016 00:00,63912,2655,2790,11:00:00,27-05-2016 00:00,4.49982
26-05-2016 00:00,63916,2790,2655,11:00:00,19-06-2016 00:00,0.6426
27-05-2016 00:00,63912,2655,2790,11:00:00,29-05-2016 00:00,1.28547
27-05-2016 00:00,190808,8370,2655,12:00:00,6/6/2016 0:00,0.6426
27-05-2016 00:00,190808,8370,2655,12:00:00,5/6/2016 0:00,0.6426
27-05-2016 00:00,8192,2655,2790,19:00:00,17-06-2016 00:00,1.92834
27-05-2016 00:00,190808,8370,2655,12:00:00,13-06-2016 00:00,4.49982
28-05-2016 00:00,190808,8370,2655,12:00:00,4/6/2016 0:00,1.28547
28-05-2016 00:00,190808,8370,2655,12:00:00,20-06-2016 00:00,2.57121
28-05-2016 00:00,190808,8370,2655,12:00:00,18-06-2016 00:00,0.6426
28-05-2016 00:00,190808,8370,2655,12:00:00,26-06-2016 00:00,0.6426
29-05-2016 00:00,9288,2655,2790,18:30:00,8/6/2016 0:00,1.28547
28-05-2016 00:00,63912,2655,2790,11:00:00,4/6/2016 0:00,1.28547
28-05-2016 00:00,190716,2655,8370,10:15:00,28-06-2016 00:00,0.6426
29-05-2016 00:00,63912,2655,2790,11:00:00,21-06-2016 00:00,1.28547
29-05-2016 00:00,190716,2655,8370,10:15:00,5/6/2016 0:00,0.6426
29-05-2016 00:00,63912,2655,2790,11:00:00,29-05-2016 00:00,3.85695
30-05-2016 00:00,63916,2790,2655,11:00:00,21-06-2016 00:00,1.92834
30-05-2016 00:00,190808,8370,2655,12:00:00,14-06-2016 00:00,1.92834
29-05-2016 00:00,63916,2790,2655,11:00:00,30-05-2016 00:00,1.92834
30-05-2016 00:00,63916,2790,2655,11:00:00,13-06-2016 00:00,1.92834
30-05-2016 00:00,8192,2655,2790,19:00:00,3/6/2016 0:00,1.92834
30-05-2016 00:00,63916,2790,2655,11:00:00,30-05-2016 00:00,1.92834
1/6/2016 0:00,190808,8370,2655,12:00:00,21-06-2016 00:00,1.92834
1/6/2016 0:00,190808,8370,2655,12:00:00,13-06-2016 00:00,3.21408
2/6/2016 0:00,63916,2790,2655,11:00:00,27-06-2016 00:00,0.6426
2/6/2016 0:00,63912,2655,2790,11:00:00,28-06-2016 00:00,1.28547
2/6/2016 0:00,63916,2790,2655,11:00:00,19-06-2016 00:00,0.6426
2/6/2016 0:00,63912,2655,2790,11:00:00,4/6/2016 0:00,1.92834
1/6/2016 0:00,190808,8370,2655,12:00:00,7/6/2016 0:00,0.6426
2/6/2016 0:00,190808,8370,2655,12:00:00,21-06-2016 00:00,1.92834
1/6/2016 0:00,9288,2655,2790,18:30:00,1/6/2016 0:00,6.42843
2/6/2016 0:00,63912,2655,2790,11:00:00,6/6/2016 0:00,1.28547
2/6/2016 0:00,190808,8370,2655,12:00:00,7/6/2016 0:00,0.6426
2/6/2016 0:00,9288,2655,2790,18:30:00,15-06-2016 00:00,0.6426
2/6/2016 0:00,63912,2655,2790,11:00:00,26-06-2016 00:00,0.6426
3/6/2016 0:00,63912,2655,2790,11:00:00,28-06-2016 00:00,1.28547
3/6/2016 0:00,190808,8370,2655,12:00:00,7/6/2016 0:00,1.28547
2/6/2016 0:00,190808,8370,2655,12:00:00,20-06-2016 00:00,1.28547
3/6/2016 0:00,8192,2655,2790,19:00:00,3/6/2016 0:00,7.0713
4/6/2016 0:00,190808,8370,2655,12:00:00,21-06-2016 00:00,1.28547
4/6/2016 0:00,190808,8370,2655,12:00:00,19-06-2016 00:00,0.6426
3/6/2016 0:00,190808,8370,2655,12:00:00,18-06-2016 00:00,1.28547
4/6/2016 0:00,63912,2655,2790,11:00:00,25-06-2016 00:00,1.28547
4/6/2016 0:00,63916,2790,2655,11:00:00,26-06-2016 00:00,2.57121
4/6/2016 0:00,63912,2655,2790,11:00:00,6/6/2016 0:00,2.57121
4/6/2016 0:00,63916,2790,2655,11:00:00,4/6/2016 0:00,5.14269
4/6/2016 0:00,63912,2655,2790,11:00:00,7/6/2016 0:00,2.57121
4/6/2016 0:00,190716,2655,8370,10:15:00,4/6/2016 0:00,4.49982
4/6/2016 0:00,63916,2790,2655,11:00:00,5/6/2016 0:00,1.92834
26-05-2016 00:00,63916,2790,2655,11:00:00,29-05-2016 00:00,0.6426
27-05-2016 00:00,190716,2655,8370,10:15:00,11/6/2016 0:00,0.6426
27-05-2016 00:00,190808,8370,2655,12:00:00,20-06-2016 00:00,0.6426
27-05-2016 00:00,190808,8370,2655,12:00:00,7/6/2016 0:00,2.57121
27-05-2016 00:00,63916,2790,2655,11:00:00,28-05-2016 00:00,3.21408
28-05-2016 00:00,63912,2655,2790,11:00:00,27-06-2016 00:00,0.6426
27-05-2016 00:00,63912,2655,2790,11:00:00,7/6/2016 0:00,1.28547
28-05-2016 00:00,63916,2790,2655,11:00:00,30-05-2016 00:00,1.92834
28-05-2016 00:00,9288,2655,2790,18:30:00,22-06-2016 00:00,1.92834
28-05-2016 00:00,190716,2655,8370,10:15:00,19-06-2016 00:00,1.28547
28-05-2016 00:00,190808,8370,2655,12:00:00,12/6/2016 0:00,1.28547
29-05-2016 00:00,190808,8370,2655,12:00:00,7/6/2016 0:00,1.28547
29-05-2016 00:00,190716,2655,8370,10:15:00,6/6/2016 0:00,0.6426
29-05-2016 00:00,190808,8370,2655,12:00:00,19-06-2016 00:00,1.92834
30-05-2016 00:00,190716,2655,8370,10:15:00,18-06-2016 00:00,0.6426
1/6/2016 0:00,63912,2655,2790,11:00:00,4/6/2016 0:00,1.28547
30-05-2016 00:00,190808,8370,2655,12:00:00,20-06-2016 00:00,1.92834
1/6/2016 0:00,190808,8370,2655,12:00:00,5/6/2016 0:00,0.6426
1/6/2016 0:00,190808,8370,2655,12:00:00,11/6/2016 0:00,0.6426
1/6/2016 0:00,190716,2655,8370,10:15:00,20-06-2016 00:00,0.6426
1/6/2016 0:00,63912,2655,2790,11:00:00,13-06-2016 00:00,0.6426
1/6/2016 0:00,190808,8370,2655,12:00:00,6/6/2016 0:00,0.6426
1/6/2016 0:00,190808,8370,2655,12:00:00,4/6/2016 0:00,1.28547
2/6/2016 0:00,190808,8370,2655,12:00:00,6/6/2016 0:00,0.6426
3/6/2016 0:00,63912,2655,2790,11:00:00,27-06-2016 00:00,1.28547
2/6/2016 0:00,190716,2655,8370,10:15:00,18-06-2016 00:00,0.6426
3/6/2016 0:00,190716,2655,8370,10:15:00,14-06-2016 00:00,0.6426
2/6/2016 0:00,190716,2655,8370,10:15:00,4/6/2016 0:00,0.6426
3/6/2016 0:00,190716,2655,8370,10:15:00,5/6/2016 0:00,1.28547
3/6/2016 0:00,63916,2790,2655,11:00:00,11/6/2016 0:00,1.92834
3/6/2016 0:00,63916,2790,2655,11:00:00,26-06-2016 00:00,1.28547
4/6/2016 0:00,63912,2655,2790,11:00:00,12/6/2016 0:00,1.92834
3/6/2016 0:00,190808,8370,2655,12:00:00,4/6/2016 0:00,1.28547
4/6/2016 0:00,63916,2790,2655,11:00:00,7/6/2016 0:00,0.6426
4/6/2016 0:00,190808,8370,2655,12:00:00,5/6/2016 0:00,5.78556
4/6/2016 0:00,9288,2655,2790,18:30:00,22-06-2016 00:00,0.6426
4/6/2016 0:00,63912,2655,2790,11:00:00,4/6/2016 0:00,2.57121
4/6/2016 0:00,190808,8370,2655,12:00:00,6/6/2016 0:00,1.92834
4/6/2016 0:00,63916,2790,2655,11:00:00,18-06-2016 00:00,1.92834
4/6/2016 0:00,190808,8370,2655,12:00:00,28-06-2016 00:00,1.28547
4/6/2016 0:00,190716,2655,8370,10:15:00,20-06-2016 00:00,0.6426
5/6/2016 0:00,190716,2655,8370,10:15:00,14-06-2016 00:00,0.6426
5/6/2016 0:00,9288,2655,2790,18:30:00,22-06-2016 00:00,0.6426
5/6/2016 0:00,63916,2790,2655,11:00:00,7/6/2016 0:00,2.57121
5/6/2016 0:00,190716,2655,8370,10:15:00,5/6/2016 0:00,2.57121
5/6/2016 0:00,190808,8370,2655,12:00:00,14-06-2016 00:00,3.21408
5/6/2016 0:00,190808,8370,2655,12:00:00,6/6/2016 0:00,5.14269
5/6/2016 0:00,63916,2790,2655,11:00:00,6/6/2016 0:00,4.49982
5/6/2016 0:00,63916,2790,2655,11:00:00,5/6/2016 0:00,5.14269
5/6/2016 0:00,190716,2655,8370,10:15:00,6/6/2016 0:00,1.92834
5/6/2016 0:00,63916,2790,2655,11:00:00,21-06-2016 00:00,1.28547
5/6/2016 0:00,63912,2655,2790,11:00:00,7/6/2016 0:00,5.14269
6/6/2016 0:00,63912,2655,2790,11:00:00,7/6/2016 0:00,5.78556
6/6/2016 0:00,63916,2790,2655,11:00:00,6/6/2016 0:00,3.85695
7/6/2016 0:00,190808,8370,2655,12:00:00,19-06-2016 00:00,1.28547
7/6/2016 0:00,9288,2655,2790,18:30:00,8/6/2016 0:00,3.85695
7/6/2016 0:00,63912,2655,2790,11:00:00,11/6/2016 0:00,2.57121
7/6/2016 0:00,190808,8370,2655,12:00:00,21-06-2016 00:00,4.49982
8/6/2016 0:00,190716,2655,8370,10:15:00,26-06-2016 00:00,0.6426
7/6/2016 0:00,190716,2655,8370,10:15:00,25-06-2016 00:00,1.28547
7/6/2016 0:00,190716,2655,8370,10:15:00,20-06-2016 00:00,1.28547
8/6/2016 0:00,63916,2790,2655,11:00:00,21-06-2016 00:00,1.28547
8/6/2016 0:00,190808,8370,2655,12:00:00,12/6/2016 0:00,1.28547
8/6/2016 0:00,190808,8370,2655,12:00:00,18-06-2016 00:00,1.28547
7/6/2016 0:00,63912,2655,2790,11:00:00,14-06-2016 00:00,3.21408
8/6/2016 0:00,63912,2655,2790,11:00:00,11/6/2016 0:00,3.85695
8/6/2016 0:00,190808,8370,2655,12:00:00,20-06-2016 00:00,3.85695
9/6/2016 0:00,63912,2655,2790,11:00:00,14-06-2016 00:00,0.6426
9/6/2016 0:00,190808,8370,2655,12:00:00,20-06-2016 00:00,1.92834
9/6/2016 0:00,63916,2790,2655,11:00:00,14-06-2016 00:00,1.28547
11/6/2016 0:00,190716,2655,8370,10:15:00,11/7/2016 0:00,0.6426
10/6/2016 0:00,63916,2790,2655,11:00:00,11/6/2016 0:00,3.21408
10/6/2016 0:00,8192,2655,2790,19:00:00,10/6/2016 0:00,5.14269
11/6/2016 0:00,63912,2655,2790,11:00:00,18-06-2016 00:00,0.6426
11/6/2016 0:00,63916,2790,2655,11:00:00,19-06-2016 00:00,3.85695
11/6/2016 0:00,9288,2655,2790,18:30:00,22-06-2016 00:00,2.57121
11/6/2016 0:00,63912,2655,2790,11:00:00,11/6/2016 0:00,7.71417
11/6/2016 0:00,63916,2790,2655,11:00:00,11/6/2016 0:00,3.85695
11/6/2016 0:00,190716,2655,8370,10:15:00,1/7/2016 0:00,2.57121
11/6/2016 0:00,63916,2790,2655,11:00:00,20-06-2016 00:00,0.6426
12/6/2016 0:00,190716,2655,8370,10:15:00,14-06-2016 00:00,1.92834
12/6/2016 0:00,63912,2655,2790,11:00:00,21-06-2016 00:00,0.6426
11/6/2016 0:00,190716,2655,8370,10:15:00,12/6/2016 0:00,4.49982
12/6/2016 0:00,190808,8370,2655,12:00:00,27-06-2016 00:00,0.6426
12/6/2016 0:00,63916,2790,2655,11:00:00,14-06-2016 00:00,1.28547
12/6/2016 0:00,63912,2655,2790,11:00:00,13-06-2016 00:00,2.57121
12/6/2016 0:00,9288,2655,2790,18:30:00,22-06-2016 00:00,1.92834
13-06-2016 00:00,63916,2790,2655,11:00:00,26-06-2016 00:00,0.6426
13-06-2016 00:00,63916,2790,2655,11:00:00,28-06-2016 00:00,1.92834
13-06-2016 00:00,63916,2790,2655,11:00:00,13-06-2016 00:00,7.71417
13-06-2016 00:00,63916,2790,2655,11:00:00,14-06-2016 00:00,5.14269
13-06-2016 00:00,190716,2655,8370,10:15:00,8/7/2016 0:00,0.6426
14-06-2016 00:00,190716,2655,8370,10:15:00,1/7/2016 0:00,1.28547
13-06-2016 00:00,190808,8370,2655,12:00:00,1/7/2016 0:00,1.28547
14-06-2016 00:00,63912,2655,2790,11:00:00,18-06-2016 00:00,1.92834
13-06-2016 00:00,190808,8370,2655,12:00:00,18-06-2016 00:00,0.6426
15-06-2016 00:00,9288,2655,2790,18:30:00,22-06-2016 00:00,0.6426
14-06-2016 00:00,63912,2655,2790,11:00:00,26-06-2016 00:00,1.28547
15-06-2016 00:00,63912,2655,2790,11:00:00,27-06-2016 00:00,0.6426
14-06-2016 00:00,190808,8370,2655,12:00:00,18-06-2016 00:00,3.21408
15-06-2016 00:00,190716,2655,8370,10:15:00,1/7/2016 0:00,0.6426
15-06-2016 00:00,63916,2790,2655,11:00:00,18-06-2016 00:00,1.92834
15-06-2016 00:00,63912,2655,2790,11:00:00,21-06-2016 00:00,1.92834
15-06-2016 00:00,9288,2655,2790,18:30:00,15-06-2016 00:00,3.85695
15-06-2016 00:00,190716,2655,8370,10:15:00,20-06-2016 00:00,1.92834
16-06-2016 00:00,63912,2655,2790,11:00:00,18-06-2016 00:00,1.92834
16-06-2016 00:00,190716,2655,8370,10:15:00,17-07-2016 00:00,1.28547
16-06-2016 00:00,63912,2655,2790,11:00:00,20-06-2016 00:00,1.92834
16-06-2016 00:00,190808,8370,2655,12:00:00,20-06-2016 00:00,2.57121
16-06-2016 00:00,63912,2655,2790,11:00:00,1/7/2016 0:00,1.92834
16-06-2016 00:00,190808,8370,2655,12:00:00,2/7/2016 0:00,0.6426
16-06-2016 00:00,8192,2655,2790,19:00:00,17-06-2016 00:00,3.21408
16-06-2016 00:00,63916,2790,2655,11:00:00,28-06-2016 00:00,1.92834
17-06-2016 00:00,190716,2655,8370,10:15:00,18-06-2016 00:00,1.92834
17-06-2016 00:00,63916,2790,2655,11:00:00,20-06-2016 00:00,0.6426
17-06-2016 00:00,190808,8370,2655,12:00:00,20-06-2016 00:00,1.28547
17-06-2016 00:00,63916,2790,2655,11:00:00,18-06-2016 00:00,4.49982
17-06-2016 00:00,8192,2655,2790,19:00:00,17-06-2016 00:00,7.0713
18-06-2016 00:00,190716,2655,8370,10:15:00,2/7/2016 0:00,1.28547
18-06-2016 00:00,190716,2655,8370,10:15:00,3/7/2016 0:00,0.6426
18-06-2016 00:00,190716,2655,8370,10:15:00,25-06-2016 00:00,1.92834
17-06-2016 00:00,63912,2655,2790,11:00:00,19-06-2016 00:00,1.92834
17-06-2016 00:00,190716,2655,8370,10:15:00,21-06-2016 00:00,0.6426
18-06-2016 00:00,63916,2790,2655,11:00:00,20-06-2016 00:00,5.14269
18-06-2016 00:00,63916,2790,2655,11:00:00,19-06-2016 00:00,5.78556
18-06-2016 00:00,190808,8370,2655,12:00:00,19-06-2016 00:00,5.14269
19-06-2016 00:00,190716,2655,8370,10:15:00,20-06-2016 00:00,1.28547
19-06-2016 00:00,63912,2655,2790,11:00:00,20-06-2016 00:00,5.14269
24-06-2016 00:00,226556,9540,2925,7:00:00,26-06-2016 00:00,9.64278
26-06-2016 00:00,226556,9540,2925,7:00:00,26-06-2016 00:00,2.57121
22-06-2016 00:00,226556,9540,2925,7:00:00,26-06-2016 00:00,6.42843
23-06-2016 00:00,226556,9540,2925,7:00:00,27-06-2016 00:00,7.71417
26-06-2016 00:00,226556,9540,2925,7:00:00,30-06-2016 00:00,9.64278
19-06-2016 00:00,190808,8370,2655,12:00:00,21-06-2016 00:00,1.92834
20-06-2016 00:00,190716,2655,8370,10:15:00,23-07-2016 00:00,0.6426
19-06-2016 00:00,63912,2655,2790,11:00:00,19-06-2016 00:00,4.49982
19-06-2016 00:00,63916,2790,2655,11:00:00,19-06-2016 00:00,10.28565
19-06-2016 00:00,63916,2790,2655,11:00:00,21-06-2016 00:00,3.21408
19-06-2016 00:00,190808,8370,2655,12:00:00,28-06-2016 00:00,1.28547
20-06-2016 00:00,63912,2655,2790,11:00:00,15-07-2016 00:00,0.6426
20-06-2016 00:00,63912,2655,2790,11:00:00,1/7/2016 0:00,1.28547
19-06-2016 00:00,190716,2655,8370,10:15:00,2/7/2016 0:00,1.92834
20-06-2016 00:00,63916,2790,2655,11:00:00,21-06-2016 00:00,5.14269
20-06-2016 00:00,63916,2790,2655,11:00:00,1/7/2016 0:00,1.28547
21-06-2016 00:00,63912,2655,2790,11:00:00,3/7/2016 0:00,1.92834
20-06-2016 00:00,9288,2655,2790,18:30:00,22-06-2016 00:00,3.21408
21-06-2016 00:00,190808,8370,2655,12:00:00,27-06-2016 00:00,3.21408
21-06-2016 00:00,190716,2655,8370,10:15:00,21-06-2016 00:00,1.92834
20-06-2016 00:00,8192,2655,2790,19:00:00,24-06-2016 00:00,2.57121
21-06-2016 00:00,190808,8370,2655,12:00:00,26-06-2016 00:00,3.85695
21-06-2016 00:00,8192,2655,2790,19:00:00,24-06-2016 00:00,1.28547
21-06-2016 00:00,63912,2655,2790,11:00:00,1/7/2016 0:00,3.85695
21-06-2016 00:00,63916,2790,2655,11:00:00,21-06-2016 00:00,5.78556
22-06-2016 00:00,63916,2790,2655,11:00:00,25-06-2016 00:00,5.14269
22-06-2016 00:00,63912,2655,2790,11:00:00,25-06-2016 00:00,0.6426
23-06-2016 00:00,190716,2655,8370,10:15:00,26-06-2016 00:00,2.57121
23-06-2016 00:00,190716,2655,8370,10:15:00,28-06-2016 00:00,0.6426
23-06-2016 00:00,63912,2655,2790,11:00:00,28-06-2016 00:00,2.57121
23-06-2016 00:00,63916,2790,2655,11:00:00,25-06-2016 00:00,1.92834
23-06-2016 00:00,63912,2655,2790,11:00:00,26-06-2016 00:00,1.92834
24-06-2016 00:00,63916,2790,2655,11:00:00,8/7/2016 0:00,1.92834
23-06-2016 00:00,190716,2655,8370,10:15:00,1/7/2016 0:00,0.6426
